Date,Sources,Demands
2020-06-08,-0.14709807405419245,-0.19131642991452566
2020-06-09,0.9308205056178502,1.0745486233610726
2020-06-10,1.978020366294705,1.9306636887642548
2020-06-11,1.0138160233943752,1.2703031150659931
2020-06-12,-0.5005853554987276,-0.6245852738575703
2020-06-13,-0.5334384486544738,-0.5970476393419456
2020-06-14,-0.06570736699879658,-0.04086041937603831
2020-06-15,0.11870702767912872,0.08584730091028292
2020-06-16,-0.4105309128608052,-0.4575119001900847
2020-06-17,-0.15749767456956712,-0.16545929862800735
2020-06-18,0.035839497184938035,0.17838234197172612
2020-06-19,0.06732614995954637,0.06188038745188557
2020-06-20,-0.2233556511552538,-0.16859201303031124
2020-06-21,0.12270700317816569,0.28506476603993963
2020-06-22,1.0840142466080882,1.2352447979199586
2020-06-23,0.8819790233803504,1.0182427119388444
2020-06-24,0.9468394297304547,1.0205752194067503
2020-06-25,0.4975018847160617,0.7130899287301439
2020-06-26,0.9043213058527141,0.8876688393076381
2020-06-27,0.16329553362843063,0.1989105257312599
2020-06-28,-0.5339269548048787,-0.5415560176362576
2020-06-29,-0.2518380774112684,-0.19963230039388263
2020-06-30,0.19795009626245127,0.2468849210087054
2020-07-01,-0.007139527604937362,-0.000652902773833247
2020-07-02,-0.06325342009501408,-0.044273020255800655
2020-07-03,0.5178780396673154,0.40456521384681376
2020-07-04,0.7851762581149595,0.7949368693703592
2020-07-05,1.5733754282959649,1.7749560178031152
2020-07-06,1.413073061025456,1.6438356545398574
2020-07-07,0.9575650837409452,0.9775673313014623
2020-07-08,0.9146595032197515,1.1080137564257453
2020-07-09,1.3731828926376353,1.6419481065831412
2020-07-10,2.1542628007032816,2.3197920501541764
2020-07-11,2.460892838266638,2.697326423112854
2020-07-12,2.613196142431851,2.9648411237820245
2020-07-13,1.4288972420578738,1.7631842981275054
2020-07-14,0.7386583374668507,0.9177934759126342
2020-07-15,0.5107601165308134,0.765091269309855
2020-07-16,0.7053156909770968,0.7695701984519153
2020-07-17,0.6603150926990455,0.7722424183306222
2020-07-18,0.9467616393369728,0.9803434007006541
2020-07-19,0.7185781904244039,1.042737271241583
2020-07-20,0.8184854921728254,1.0609938273438246
2020-07-21,0.6237373980304105,0.7413882725499681
2020-07-22,0.17349557284646977,0.14242381402228627
2020-07-23,0.14447998203360382,0.15152009561893662
2020-07-24,0.23665879902436687,0.1396389066631125
2020-07-25,0.5186680820732743,0.5737879164545651
2020-07-26,1.073127851489384,1.261346461883854
2020-07-27,0.9949949420843691,1.2946467944853317
2020-07-28,1.0433136452834189,1.2822997523460629
